3000 V SPEEDYD ASMNEW  1018  030       1910 02 12 08:29:00ASM  SPIDY2            
3090 Flight_Time: 00:00:00 , Distance: 000.0, Fuel_Burn: 0.00
3100   101800  AFL429B A320                    A320                              
3101           AFL429B         UUEE                                              
3102           AFL429B         LEBL                                              
3103           AFL429B S ISM   0300/A  C  M   A350     350                       
3104           AFL429B         350                                               
3233 point route   rfl rrrrrr xxxxxxx yyyyyyy latitud longitud  hhmmss  afl cfl tas > cas mach  rate hdg co ns sector co_team  dist    mass  applied_constraint_1 applied_constraint_2
3233 -SEC-         310      0    0.00    0.00 443019N 0103557E  103400  310 310 444   280 0.76     0 266  0  0 FWEST  31         0.8   51405                                          
3233 LUPOS         310      0    0.00    0.00 443015N 0103452E  103407  310 310 444   280 0.76     0 266  0  0 FWEST  31         1.0   51400                                          
3233 +GEO          310      0    0.00    0.00 443013N 0103329E  103415  310 310 444   280 0.76     0 266  0  0 FWEST  31        30.5   51394                                          
3233 KALIK         310      0    0.00    0.00 442805N 0095053E  103821  310 310 444   280 0.76     0 266  0  0 FWEST  31        32.9   51237                                          
3233 GEN           310      0    0.00    0.00 442539N 0090458E  104248  310 310 444   280 0.76     0 283  0  0 FWEST  31        20.6   51067                                          
3233 TESTO         310      0    0.00    0.00 443548N 0083956E  104534  310 310 000   000 0.00     0 301  0  0 FWEST  31         0.0   51067                                          
3090 Flight_Time: 00:00:00 , Distance: 000.0, Fuel_Burn: 0.00
3100   101810  UAE93A  A332                    A332                              
3101           UAE93A          OMDB                                              
3102           UAE93A          LIMC                                              
3103           UAE93A  S ISH   0117/A  C  M   A360     360                       
3104           UAE93A          360                                               
3233 point route   rfl rrrrrr xxxxxxx yyyyyyy latitud longitud  hhmmss  afl cfl tas > cas mach  rate hdg co ns sector co_team  dist    mass  applied_constraint_1 applied_constraint_2
3233 OBALA         360      0    0.00    0.00 445512N 0145820E  101810  360 360 471   273 0.82     0 285  0  0 FEAST  33        66.7  162860                                          
3233 NAKIT         360      0    0.00    0.00 451117N 0132651E  102639  360 360 471   273 0.82     0 283  0  0 FEAST  33        11.5  162106                                          
3233 +GEO          360      0    0.00    0.00 451355N 0131059E  102807  360 340 472   278 0.82     0 283  0  0 FEAST  33         6.1  161979                                          
3233 -SEC-         360      0    0.00    0.00 451519N 0130230E  102902  340 340 475   286 0.82     0 283  0  0 CTS    11 12      2.0  161963                                          
3233 ROTAR         360      0    0.00    0.00 451545N 0125945E  102917  340 340 475   286 0.82     0 282  0  0 CTS    11 12     21.4  161944                                          
3233 AKADO         360      0    0.00    0.00 452002N 0123000E  103158  340 340 475   286 0.82     0 290  0  0 CTS    11 12     25.2  161689                                          
3233 LAPAB         360      0    0.00    0.00 453145N 0115817E  103509  340 340 475   286 0.82     0 297  0  0 CTS    11 12     14.0  161392                                          
3233 VIC           360      0    0.00    0.00 453805N 0114031E  103655  340 340 475   286 0.82     0 284  0  0 CTS    11 12     21.5  161232                                          
3233 +GEO          360      0    0.00    0.00 453834N 0110953E  103937  340 260 477   293 0.82     0 271  0  0 CTS    11 12      5.8  160995                                          
3233 ADOSA         360      0    0.00    0.00 453838N 0110135E  104021  317 260 481   304 0.82     0 271  0  0 CTS    11 12      4.5  160986                                          
3233 -SEC-         360      0    0.00    0.00 453843N 0105509E  104055  299 260 486   321 0.82     0 271  0  0 FLOW   34        10.3  160974                                          
3233 +GEO          360      0    0.00    0.00 453849N 0104030E  104211  260 260 479   330 0.80     0 271  0  0 FLOW   34         2.0  160948                                          
3233 ELTAR         360      0    0.00    0.00 453850N 0103740E  104226  260 260 479   330 0.80     0 270  0  0 FWEST  31        17.1  160913                                          
3233 +GEO          360      0    0.00    0.00 453855N 0101316E  104434  260 050 474   330 0.79     0 270  0  0 FWEST  31         4.4  160683                                          
3233 OSKOR         360      0    0.00    0.00 453856N 0100700E  104508  248 050 469   330 0.78     0 269  0  0 FWEST  31        11.6  160676                                          
3233 ORI           360      0    0.00    0.00 453838N 0095027E  104639  209 050 442   330 0.72     0 269  0  0 FWEST  31        34.0  160648                                          
3233 SRN           360      0    0.00    0.00 453817N 0090151E  105148  094 050 284   250 0.44     0 228  0  0 FWEST  31        18.3  160538                                          
3233 RIGON         360      0    0.00    0.00 452014N 0085801E  105602  046 050 233   220 0.36     0 247  0  0 FWEST  31         7.0  160442                                          
3233 +GEO          360      0    0.00    0.00 452411N 0084950E  105756  029 000 181   174 0.28     0 309  0  0 FWEST  31         2.0  160405                                          
3233 NOV           360      0    0.00    0.00 452528N 0084739E  105835  023 000 179   174 0.27     0 328  0  0 FWEST  31        12.7  160389                                          
3233 LIMC          360      0    0.00    0.00 453749N 0084327E  110404  000 000 000   000 0.00     0 347  0  0 FWEST  31         0.0  160389                                          
